sticks, rods, canes|عُصِيّ|noun||f|y
it seems; it appears|على ما يَبْدو (أنّ)|phrase|||n
grape|عِنَب|noun|Food|m|n
non-, un-, other than, different from|غَيْر|noun||m|n
to win|فازَ (يفوزُ) فَوز|verb|||n
green beans|فاصولية|noun|Food|f|n
team, company, band, troupe|فَريق|noun||f|n
teams, companies, bands, troupes|فِرَق|noun||f|y
to think, to reflect, to ponder (not to believe)|فَكَّرَ (يُفَكِّرُ) تَفْكير|verb|||n
green (bell) pepper|فُلَيفُلة|noun|Food|f|n
to understand, to comprehend, to realize|فَهِمَ (يَفْهَمُ) فَهْم|verb|||n
peanuts|فول (سوداني)|noun|Food|m|n
rule, principle, basis, foundation, base|قاعِدة|noun||f|n
rules, principles, bases, foundations|قَواعِد|noun||f|y
cauliflower|قَرنَبيط|noun|Food|m|n
like, as|كَـ|prep|||n
sufficient|كافٍ (الكافي)|adj|||n
ball, sphere|كُرة|noun|Sports|f|n
balls, spheres|كُرات|noun|Sports|f|y
basketball|كُرةُ السَلّة|noun|Sports||n
table tennis|كُرةُ الطاولة|noun|Sports||n
volleyball|الكُرةُ الطائرة|noun|Sports||n
football/soccer|كُرةُ القَدَم|noun|Sports||n
water polo|كُرةُ الماء|noun|Sports||n
tennis|كُرةُ المَضرِب|noun|Sports||n
zucchini|كوسا|noun|Food|m|n
kernel, seed|لُبّ|noun|Plants|m|n
kernels, seeds|لُبوب|noun|Plants|m|y
delicious, delightful, tasty|لَذيذ|adj||m|n
to play|لَعِبَ (يَلعَبُ) لُعْب|verb|||n
no longer|لَمْ يَعُدْ|phrase|||n
soda|ماء غازيّ|noun|Food|f|n
sodas|مِياه غازيّة|noun|Food|f|y
match, game|مُباراة|noun|Sports|f|n
matches, games|مُبارَيات|noun|Sports|f|y
spectator|مُتَفَرِّج|noun|Sports|m|n
spectators|مُتَفَرِّجون|noun|Sports|m|y
roasted, toasted|مُحَمَّص|adj|Food|m|n
grill, gridiron|مِشواة|noun||f|n
grills, gridirons|مَشاوٍ|noun||f|y
grilled|مَشويّ|adj|Food||n
preferred, favorite|مُفَضَّل|adj||m|n
banana|مَوْز|noun|Food|m|n
small, spicy mutton sausage|نَقانِق (أو مَقانِق)|noun|Food||n
time|وَقْت|noun||m|n
times|أوْقات|noun||m|y
during|أثْناء|prep|||n
Asia|آسيا|noun|Places|f|n
to overlook|أطَلَّ (يُطِلُّ) إطْلال|verb|||n
Atlantic|أطلَسيّ|adj|Places||n
to discharge a firearm, to shoot; to dispatch|أطْلَقَ (يُطْلِق) إطْلاق|verb|||n
to consider|اِعتَبَرَ (يَعتَبِرُ) اِعتِبار|verb|||n
top, highest point, upper|أعْلى|noun|Common|m|n
tops, highest points, upper|أعالٍ|noun|Common|m|y
Africa|إفريقية|noun|Places|f|n
region|إقليم|noun|Places|m|n
regions|أقاليم|noun|Places|m|y
to produce|أنتَجَ (يُنتِجُ) إنتاج|verb|||n
to be interrupted, to be severed|اِنقَطَعَ (يَنقَطِعُ) اِنقِطاع|verb|||n
Iran|إيران|noun|Places||n
semi-arid desert|بادِية|noun|Geography|f|n
semi-arid deserts|بَوادٍ|noun|Geography|f|y
merchandise, goods|بِضاعة|noun||f|n
merchandise, goods (pl)|بَضائِع|noun||f|y
ice cream|بوظة|noun|Food|f|n
to consist of, to comprise|تَأَلَّفَ (يَتَألَّفُ) تَألُّف|verb|||n
traditional|تَقْليديّ|adj|||n
date (fruit)|تَمْر|noun|Food|m|n
dates (fruit)|تُمور|noun|Food|m|y
hole|ثَقْب|noun||m|n
holes|ثُقوب|noun||m|y
mountain|جَبَل|noun|Geography|m|n
mountains|جِباب|noun|Geography|m|y
to test, to try (not to attempt)|جَرَّبَ (يُجَرِّبُ) تَجْرِبة|verb|||n
island|جَزيرة|noun|Geography|f|n
islands|جُزُر|noun|Geography|f|y
geography|جغرافية|noun|Subjects|m|n
south|جَنوب|noun|Directions|m|n
device, apparatus, appliance|جِهاز|noun||m|n
devices, apparatuses, appliances|أجهِزة|noun||m|y
to border, to demarcate, to limit|حدَّ (يَحُدُّ) حَدّ|verb|||n
border, edge, boundary, borderline|حَدّ|noun||m|n
borders, edges, boundaries, borderlines|حُدود|noun||m|y
shoe|حِذاء|noun|Clothing|m|n
shoes|أحْذية|noun|Clothing|m|y
map|خَريطة|noun|Directions|f|n
maps|خَرائِط|noun|Directions|f|y
fertile|خَصيب|adj|||n
gulf, bay|خَليج|noun|Geography|m|n
gulfs, bays|خُلجان|noun|Geography|m|y
passenger, rider|راكِب|noun|Transportation|m|n
passengers, riders|رُكّاب|noun|Transportation|m|y
trip, journey, flight|رِحْلة|noun|Transportation|f|n
trips, journeys, flights|رِحلات|noun|Transportation|f|y
bullets; lead|رَصاص|noun||m|n
to irrigate, to water|رَوى (يَروي) رَيّ|verb|||n
to plant, to cultivate|زَرَعَ (يَزرَعُ) زَرْع، زِراعة|verb|||n
coast, shore|ساحِل|noun|Geography|m|n
coasts, shores|سَواحِل|noun|Geography|m|y
ceiling|سَقْف|noun|Household|m|n
ceilings|سُقوف|noun|Household|m|y
range, series, chain|سِلسِلة|noun|Geography|f|n
ranges, series, chains|سَلاسِل|noun|Geography|f|y
plain|سَهل|noun|Geography|m|n
plains|سُهول|noun|Geography|m|y
semi-, quasi, similarity|شِبْه|noun||m|n
semi-, quasi, similarities|أشباه|noun||m|y
emblem, sign, slogan|شِعار|noun||m|n
emblems, signs, slogans|شِعارات، أشعِرة|noun||m|y
to form, to constitute|شَكَّلَ (يُشَكِّلُ) تَشكيل|verb|||n
to flow into|صَبَّ (يصُبُّ) صَبّ|verb|||n
desert|صَحْراء|noun|Geography|f|n
deserts|صَحاري|noun|Geography|f|y
characteristic|صِفة|noun||f|n
characteristics|صِفات|noun||f|y
narrow, tight|ضَيِّق|adj|||n
capital city|عاصِمة|noun|Places|f|n
capital cities|عَواصِم|noun|Places|f|y
high, elevated|عالٍ (العالي)|adj|||n
several, multiple|عَديد|adj|Common||n
throughout, all the way|على طُول|prep|||n
flag, banner|عَلَم|noun||m|n
flags, banners|أعْلام|noun||m|y
pistachio|فُسْتُق|noun|Food|m|n
continent|قارّة|noun|Geography|f|n
continents|قارّات|noun|Geography|f|y
country|قُطْر|noun|Places|m|n
countries|أقْطار|noun|Places|m|y
cotton|قُطْن|noun|Plants|m|n
wheat|قَمْح|noun|Food|m|n
both|كِلا|noun|Common||n
ocean|مُحيط|noun|Geography|m|n
oceans|مُحيطات|noun|Geography|m|y
square|مُرَبَّع|adj|||n
area|مِساحة|noun||f|n
areas|مِساحات|noun||f|y
made (of/from)|مَصْنوع (مِن)|participle|||n
covered (with)|مُغَطَّى (بِـ)|participle|||n
Mexico|المِكسيك|noun|Places|f|n
product|مُنتَج|noun||m|n
products|مُنتَجات|noun||m|y
outlet|مَنْفَذ|noun|Household|m|n
outlets|مَنافِذ|noun|Household|m|y
to spring, to originate, to flow|نَبَعَ (يَنبُعُ) نَبْع|verb|||n
section, manner, mode, fashion|نَحْو|noun||m|n
sections, manners, modes, fashions|أنْحاء|noun||m|y
textile, tissue, fabric|نِسيج|noun||m|n
petroleum, crude oil|نِفْط|noun||m|n
Pacific|الهادي|adj|Places||n
middle, central|وَسَط|noun|Common|m|n
middle, central (pl)|أوساط|noun|Common|m|y
for the sake of, because of|أجْل (مِن أجْلِ)|conj|||n
broadcasting station|إذاعَة|noun|Entertainment|f|n
broadcasting stations|إذاعَات|noun|Entertainment|f|y
to listen|اِسْتَمَعَ (يَسْتَمِعُ) اِسْتِماع|verb|||n
to enroll in, to subscribe to|اِشْتَرَكَ (يَشْتَرِكُ) اِشْتِراك|verb|||n
song|أُغبِية|noun|Entertainment|f|n
songs|أغانٍ|noun|Entertainment|f|y
to be possible|أمْكَنَ (يُمكِنُ) إمْكان|verb|||n
to broadcast|بَثَّ (يَبُثُّ) بَثّ|verb|||n
a few|بِضْع|noun|||n
to guess|حَزَرَ (يحْزِرُ) حَزْر|verb|||n
to improve, to make better|حَسَّنَ (يحَسِّنُ) تَحْسين|verb|||n
during, through|خِلال|prep|||n
to dance|رَقَصَ (يرقُصُ) رَقْص|verb|||n
wire|سِلْك|noun||m|n
wires|أسْلاك|noun||m|y
to hear|سَمِعَ (يَسْمَع) سَمْع|verb|||n
tape|شَريط|noun||m|n
tapes|أشْرِطة|noun||m|y
person|شَخْص|noun|People|m|n
people|أشْخاص|noun|People|m|y
honestly, candidly|صَراحةً (بِصَراحة)|noun||f|n
of course|طَبْعاً|adv|||n
nature|طَبيعة|noun||f|n
to appear, to become visible|ظَهَرَ (يَظهَرُ) ظُهور|verb|||n
colloquial, vulgar, dialectal|عاميّ|adj|||n
to sing|غَنّى (يُغَنّي) غِناء|verb|||n
riddle|فَزّورة|noun||f|n
riddles|فَوازير|noun||f|y
pure, good, clear, standard, or literary, Arabic|فَصيح|adj|||n
space|فَضاء|noun||m|n
moon, satellite|قَمَر|noun||m|n
moons, satellites|أقْمار|noun||m|y
channel|قَناة|noun|Entertainment|f|n
channels|قَنَوات|noun|Entertainment|f|y
cable|كيبِل|noun||m|n
to die|ماتَ (يموتُ) مَوْت|verb|||n
free of charge|مَجّانيّ|adj|||n
announcer|مُذيع|noun|Occupations|m|n
announcers|مُذيعون|noun|Occupations|m|y
entertainer|مُطْرِب|noun|Occupations|m|n
entertainers|مُطْرِبون|noun|Occupations|m|y
singer|مُغَنٍّ|noun|Occupations|m|n
singers|مُغَنٍّون|noun|Occupations|m|y
interview|مُقابَلة|noun||f|n
interviews|مُقابَلات|noun||f|y
excellent|مُمْتاز|adj|Common||n
excellent (pl)|مُمْتازون|adj|Common||y
actor, representative|مُمَثِّل|noun|Occupations|m|n
actors, representatives|مُمَثِّلون|noun|Occupations|m|y
by means of, via|مِن خِلالِ|prep|||n
wave|مَوْجة|noun||f|n
waves|مَوْجات|noun||f|y
bulletin, report|نَشْرة|noun||f|n
bulletins, reports|نَشَرات|noun||f|y
system|نِظام|noun||f|n
systems|أنْظِمة|noun||f|y
to differ (from)|اِخْتَلَفَ (يَخْتَلِفُ) اِخْتِلاف (عَن)|verb|||n
to rise, to be higher|اِرتَفَعَ (يَرتَفِعُ) اِرتِفاع|verb|||n
to host|اِستَضافَ (يستَضيفُ) استِضافة|verb|||n
to long (for), to yearn|اِشْتاقَ (يَشْتاقُ) اِشْتِياق (لـ/ألى)|verb|||n
to insist|أصَرَّ (يُصِرُّ) إصْرار|verb|||n
to draw near, get close (to)|اِقْتَرَبَ (يَقْتَرِبُ) اِقْتِراب (مِن)|verb|||n
if|إنْ|particle|||n
immensely, greatly|أيَّما|noun|||n
simple|بَسيط|adj|||n
simple (pl)|بُسطاء|adj|||y
visa|تأشيرة دُخول|noun||f|n
to push, shove one another|تَدافَعَ (يَتَدافَعُ) تَدافُع|verb|||n
to be accustomed to|تَعَوَّدَ (يَتَعَوَّدُ) تَعَوُّد (على)|verb|||n
to stroll; to have a good time; to go on a picnic|تَنَزَّهَ (يَتَنَزَّهُ) تَنَزُّه|verb|||n
passport|جَواز (سَفر)|noun||m|n
to attend, to be present|حَضَرَ (يحْضُرُ) حُضور|verb|||n
outside|خارِج|noun|||n
to diminish the difficulty of|خَفَّفَ (يُخَفِّفُ) تَخْفيف (عَن)|verb|||n
caliph, successor|خَليفة|noun|Titles|m|n
caliphs, successors|خُلَفاء|noun|Titles|m|y
to drive|ساقَ (يَسوقُ) سِياقة|verb|||n
silly, absurd, foolish|سَخيف|adj|||n
silly, absurd, foolish (pl)|سُخَفاء|adj|||y
to please, to be glad|سَرَّ (يَسُرُّ) سُرور|verb|||n
surface, level|سَطْح|noun||m|n
surfaces, levels|سُطوح|noun||m|y
political|سِياسيّ|adj|||n
interesting, thrilling|شَيِّق|adj|||n
journalist|صَحَفِيّ|noun|Occupations|m|n
journalists|صَحَفِيّون|noun|Occupations|m|y
newspaper|صَحيفة|noun|Entertainment|f|n
newspapers|صُحُف|noun|Entertainment|f|y
to cross|عَبَرَ (يَعبُرُ) عُبور|verb|||n
opposite, reverse, contrary|عَكْس|noun|||n
to leave|غادَرَ (يُغادِرُ) مُغادَرة|verb|||n
peasant, farmworker|فَلاّح|noun|People|m|n
peasants, farmworkers|فَلاّحون|noun|People|m|y
denotes completed action, emphasis, or possibility|قَد|particle|||n
relatives|أقارِب|noun|Family|m|y
heart|قَلْب|noun|Body|m|n
hearts|قُلوب|noun|Body|m|y
hospitality, generosity|كَرَم|noun|Abstract|m|n
speech, speaking|كَلام|noun||m|n
player|لاعِب|noun|Sports|m|n
players|لاعِبون|noun|Sports|m|y
expresses completed action with a perfect tense verb|لَقَد|particle|||n
society, community|مُجْتَمَع|noun||m|n
societies, communities|مُجْتَمَعات|noun||m|y
accountant|مُحاسِب|noun|Occupations|m|n
accountants|مُحاسِبون|noun|Occupations|m|y
farm|مَزْرَعة|noun|Locations|f|n
farms|مَزارع|noun|Locations|f|y
recorded|مُسَجَّل|adj|||n
factory, plant|مَصْنَع|noun|Locations|m|n
factories, plants|مَصانِع|noun|Locations|m|y
tablecloth|مَفرَش|noun|Household|m|n
tablecloths|مَفارِش|noun|Household|m|y
seat, bench, armchair|مَقْعَد|noun|Household|m|n
seats, benches, armchairs|مَقاعِد|noun|Household|m|y
enjoyable|مُمْتِع|adj|||n
polluted|مُلَوَّث|adj|||n
house, residence|مَنزِل|noun|Household|m|n
houses, residences|مَنازِل|noun|Household|m|y
view, panorama|مَنْظَر|noun||m|n
views, panoramas|مَناظِر|noun||m|y
means of transportation|مُواصَلة|noun|Transportation|f|n
means of transportation (pl)|مُواصَلات|noun|Transportation|f|y
waiter|نادِل|noun|Occupations|m|n
waiters|نُدُل|noun|Occupations|m|y
mint, peppermint|نَعناع|noun|Food|m|n
pure|تَقيّ|adj|||n
quiet, serene|هادِئ|adj|||n
present, gift|هَدِيّة|noun||f|n
presents, gifts|هَدايا|noun||f|y
to select|اِخْتارَ (يَخْتارُ) اِخْتِيار|verb|||n
last, latest|آخِر|adj|||n
department|إدارة|noun||f|n
departments|إدارات|noun||f|y
to import|اِسْتَوْرَدَ (يَسْتَوْرِدُ) اِسْتِيراد|verb|||n
bottom, lowest point, lower|أسْفَل|noun||m|n
bottom, lowest points, lower (pl)|أسافِل|noun||m|y
to resemble|أشْبَهَ (يُشْبِهُ) شَبَه|verb|||n
to take care of, to tend|اِعْتَنى (يَعْتَني) اِعتِناء (بِـ)|verb|||n
to reside in|أقام (يُقيم) إقامة|verb|||n
female|أُنْثى|noun|Descriptive|f|n
females|إناث|noun|Descriptive|f|y
salesperson|بائِع|noun|Occupations|m|n
salespersons|بائعون|noun|Occupations|m|y
to appear, to seem|بَدا (يَبدو) بُدُوُّ/بَداء|verb|||n
brown|بُنّيّ|adj|Colors||n
merchant, businessperson|تاجِر|noun|Occupations|m|n
merchants, businesspersons|تُجّار|noun|Occupations|m|y
to retire (from work)|تَقاعَدَ (يَتَقاعَدُ) تَقاعُد (عن)|verb|||n
signature|تَوْقيع|noun||m|n
grandfather|جَدّ|noun|Family|m|n
grandfathers|جُدود|noun|Family|m|y
geology|جيولوجيا|noun|Subjects|f|n
maternal uncle|خال|noun|Family|m|n
maternal uncles|أخْوال|noun|Family|m|y
to store|خَزَّنَ (يُخَزِّنُ) تَخْزين|verb|||n
guide|دَليل|noun||m|n
guides|أدِلاّء|noun||m|y
to refer to, to review|راجَعَ (يُراجِعُ) مُراجعَة|verb|||n
to respond, to answer|رَدَّ (يَرُدُّ) رَدّ|verb|||n
to register, to record|سَجَّلَ (يُسَجِّلُ) تَسْجيل|verb|||n
tourist|سياحيّ|adj|||n
hair|شَعْر|noun|Body|m|n
hairs|شُعور/أشْعار|noun|Body|m|y
poetry, poem|شِعْر|noun||m|n
poetry (pl), poems|أشْعار|noun||m|y
last name, surname|شُهْرة|noun||f|n
to issue|صَدَرَ (يَصْدُرُ) صُدور|verb|||n
youngest, smallest|صُغرى|adj|Common||n
pharmacist|صَيدلانِيّة|noun|Occupations|f|n
pharmacy|صَيْدَليّة|noun|Locations|f|n
height|طول|noun||m|n
paternal uncle|عَمّ|noun|Family|m|n
paternal uncles|أعْمام|noun|Family|m|y
age|عُمُر|noun||m|n
ages|أعْمار|noun||m|y
eye|عَيْن|noun|Body|f|n
eyes|عُيون|noun|Body|f|y
spare part, change|غِيار|noun||m|n
spare parts, changes|غيارات|noun||m|y
branch, subdivision|فَرْع|noun||m|n
branches, subdivisions|فُروع|noun||m|y
to talk to, to speak with|كَلَّمَ (يُكَلِّمُ)|verb|||n
retired person|مُتَقاعِد|noun|People|m|n
retired persons|مُتَقاعِدون|noun|People|m|y
store, warehouse|مَخْزَن|noun|Locations|m|n
stores, warehouses|مَخازِن|noun|Locations|m|y
teacher|مُدَرِّس|noun|Occupations|m|n
teachers|مُدَرِّسون|noun|Occupations|m|y
sick, ill, patient|مَريض|adj|Medical|m|n
sick, ill, patient (pl)|مَرْضى|adj|Medical|m|y
hospital|مُسْتَشْفى|noun|Locations|m|n
effectiveness, validity|مَفعول|noun|||n
note, observation|مُلاحَظة|noun||f|n
notes, observations|مُلاحظات|noun||f|y
occupation, profession|مِهْنة|noun|Occupations|f|n
occupations, professions|مِهَن|noun|Occupations|f|y
consisting of, comprising|مُؤَلَّف (مِن)|participle|||n
same|نَفْس|noun||f|n
same (pl)|أنْفَس (...الـ)|noun||f|y
ministry, department in an administration|وِزارة|noun||f|n
ministries, departments in an administration|وِزارات|noun||f|y
good evening|مَساع الخَيْر|phrase|||n
fine, well|بِخَيْر|adj|Common||n
tired|تَعْبان|adj|Common||n
perfect, great|تَمام|adj|Common||n
what’s new? what’s going on?|ما أخْبارُك؟|phrase|Common||n
how are you?|كَيفَ الحال؟|phrase|Common||n
where?|أَيْنَ|adv|Common||n
television|تِلفاز|noun|Technology||n
televisions|تِلفازات|noun|Technology||y
newspaper (alternate)|جَريدَة|noun|Entertainment||n
newspapers (alternate)|جَرائِد|noun|Entertainment||y
computer|حاسوب|noun|Technology||n
computers|حَواسين|noun|Technology||y
you (m/f dual)|أنْتُما|pronoun|Common||n
you (m pl)|أنْتُمْ|pronoun|Common||n
you (f pl)|أنتُنَّ|pronoun|Common||n
they (m/f dual)|هُما|pronoun|Common||n
they (m pl)|هُمْ|pronoun|Common||n
they (f pl)|هَنَّ|pronoun|Common||n
we|نَحْنُ|pronoun|Common||n
at, expresses possesion|عِندَ||Common||n
relative adjective|نِسْبَة||||n
state|وِلايَة|noun|Locations||n
states|وِلايات|noun|Locations||y
bicycle|دَرّاجَة|noun|Transportation||n
bicycles|دَرّاجات|noun|Transportation||y
notebook|دَفتَر|noun|Common||n
notebooks|دَفاتِر|noun|Common||y
car|سَيّارَة|noun|Transportation||n
cars|سَيّارات|noun|Transportation||y
pen, pencil|قَلَم|noun|Common||n
pens, pencils|أقلام|noun|Common||y
book|كِتاب|noun|Entertainment||n
books|كُتُب|noun|Entertainment||y
town, city|مَدينَة|noun|Locations||n
towns, cities|مُدُن|noun|Locations||y
tape recorder|مُسَجَّلة|noun|Technology||n
tape recorders|مُسَجَّلات|noun|Technology||y
key|مِفْتاح|noun|Common||n
keys|مَفاتيح|noun|Common||y
eyeglasses|نَظّارة|noun|Clothing||n
eyeglasses (pl)|نَظّارات|noun|Clothing||y
telephone|هاتِف|noun|Technology|m|n
telephones|هَواتِف|noun|Technology|m|y
door|باب|noun|Household|m|n
doors|أبْواب|noun|Household|m|y
calculator|حاسِبة|noun|Technology|f|n
calculators|حاسِبات|noun|Technology|f|y
picture|صورة|noun|Common|f|n
pictures|صُوَر|noun|Common|f|y
table|طاوِلة|noun|Household|f|n
tables|طاوِلات|noun|Household|f|y
chair|كُرسِيّ|noun|Household|m|n
chairs|كَراسٍ|noun|Household|m|y
blackboard|لوْح|noun||m|n
blackboards|ألواح|noun||m|y
pencil sharpener|مِبراة|noun||f|n
pencil sharpeners|مَبارٍ/مِبْرَيات|noun||f|y
ruler|مِسْطَرة|noun||f|n
rulers|مَساطِر|noun||f|y
eraser|مِمْحاة|noun||f|n
erasers|مَماحٍ/مِمْحَيات|noun||f|y
window|نافِذة|noun|Household|f|n
windows|نَوافِذ|noun|Household|f|y
sheet of paper|وَرَقة|noun|Common|f|n
sheets of paper|وَرَقات|noun|Common|f|y
beside|بِجانِب|prep|Common||n
under|تَحْتَ|prep|Common||n
over|فَوْقَ|prep|Common||n
between|بَيْنَ|prep|Common||n
in|في|prep|Common||n
to take, to last (a certain time)|اِستغرق|verb|||n
surroundings, environment|بيئة (باء/بوء)|noun|||n
airline|خط|noun|Travel||n
airlines|خطوط|noun|Travel||y
return|عودة (عاد/عود)|noun|||n
